,genre,duration_ms,danceability,energy,key,age,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,cluster
924,pokemon,216622.85714285713,0.6404285714285713,0.9207142857142856,6.428571428571429,16.71898238747554,-4.247285714285715,0.11494285714285715,0.10067142857142859,0.00038628571428571434,0.31034285714285714,0.6307142857142857,124.70385714285715,4.0,6
925,musica portuguesa contemporanea,212957.93333333332,0.5343666666666667,0.41298000000000007,5.033333333333333,11.731506849315071,-11.6618,0.04234333333333333,0.5933794333333332,0.06321014633333334,0.1445733333333333,0.4557966666666667,109.14876666666666,3.966666666666667,2
926,musica potosina,180716.7,0.74965,0.72045,5.3,24.46164383561644,-5.803400000000001,0.06172,0.20576999999999995,0.000132102,0.125415,0.8694000000000001,110.18825000000001,3.75,6
927,nepali pop,279360.86363636365,0.514590909090909,0.5476363636363636,5.454545454545454,26.554919053549188,-8.700272727272727,0.045904545454545455,0.5441804545454545,0.051655416363636374,0.2554909090909091,0.5011818181818182,125.30690909090909,3.8181818181818183,3
928,japanese edm,237583.5,0.571,0.7190000000000001,8.25,1.0924657534246576,-9.212,0.03805,0.2056535,0.84675,0.163925,0.17172500000000002,121.86975,4.0,5
929,future rock,236066.76388888888,0.47631944444444446,0.7905555555555555,5.25,7.462595129375951,-7.887861111111111,0.08584722222222223,0.14985758319444445,0.44628009402777774,0.17400138888888886,0.3237111111111111,133.00430555555556,3.9444444444444446,7
930,blues rock,257122.55064935065,0.5079184786641929,0.6056299119356835,5.166852195423624,44.66497776196417,-10.482801731601734,0.05846985776128635,0.2984728189746444,0.11052380731601737,0.24570666666666666,0.6000526654298084,123.11088546691403,3.884724799010513,3
931,grime,218723.5350140056,0.6748655462184875,0.7543753501400562,5.4033613445378155,8.326211580522621,-5.69677030812325,0.20260476190476193,0.16203676750700283,0.007389859663865547,0.1963282913165266,0.573335294117647,118.12254341736693,4.008403361344538,6
932,argentine punk,187140.97735849058,0.44412452830188676,0.8276603773584905,5.675471698113207,25.26951667097441,-7.4123320754716975,0.06057962264150943,0.04193830724528301,0.02955006075471698,0.24278528301886793,0.5946203773584906,132.9838452830189,3.981132075471698,4
933,french indietronica,242040.1921708185,0.6513914590747331,0.6174768683274021,5.672597864768683,12.158124116413983,-8.273181494661921,0.06702669039145909,0.2789912740213523,0.2228324782562278,0.16381601423487543,0.519670818505338,117.17780071174377,3.9359430604982206,7
934,chilean rock,234435.10193050193,0.5782733590733592,0.6404969111969113,5.472586872586873,23.313316760988,-8.607380694980696,0.07325907335907336,0.2873546441158301,0.052231842718146716,0.2203423938223938,0.6210380694980695,119.93324324324325,3.874903474903475,3
935,folklore peruano,238929.43386243386,0.5967037037037036,0.6283968253968254,5.142857142857143,23.553163731245924,-6.6494708994708995,0.06002804232804234,0.5733687830687831,0.07356220185185185,0.19233862433862436,0.7121851851851853,106.93107407407406,3.8465608465608465,2
936,canadian rock,233244.21354933726,0.5079896907216495,0.7663670103092786,5.175257731958763,20.4193475497811,-6.6053416789396175,0.050622827687776144,0.09299148784977909,0.047953393505154644,0.17852842415316642,0.518899852724595,130.73274521354935,3.9661266568483065,4
937,microhouse,344359.10714285716,0.6129294642857143,0.5423469196428572,5.272321428571429,15.66122798434442,-13.069651785714283,0.06176741071428572,0.2163890482142857,0.724740079419643,0.16839508928571428,0.3181977678571428,120.97763392857145,3.9375,5
938,deep talent show,202436.2372881356,0.5506101694915254,0.6624762711864407,5.932203389830509,4.3685628047364755,-6.135966101694916,0.03854237288135593,0.3789910169491526,0.006126391355932203,0.14451694915254235,0.505864406779661,135.30150847457628,3.8813559322033897,3
939,baroque ensemble,202412.6424050633,0.3423848101265823,0.1442603164556962,4.920886075949367,43.52151031732269,-20.9828164556962,0.04686993670886076,0.9141677215189875,0.25192288332278484,0.1864787974683544,0.2901816455696203,104.49038924050632,3.5759493670886076,0
940,italian tech house,343260.6666666667,0.776013888888889,0.7693472222222221,6.069444444444445,3.344710806697108,-8.977347222222223,0.06054999999999999,0.1004304277777778,0.6810343472222223,0.11618750000000001,0.37679722222222223,121.30043055555555,4.0,5
941,roots americana,222676.14814814815,0.5857777777777778,0.5353333333333333,6.0,26.363774733637747,-10.146703703703704,0.0378,0.28988888888888886,0.03982702592592592,0.14903333333333335,0.6478148148148148,118.37503703703703,3.962962962962963,3
942,rap euskera,211680.0,0.5425,0.8585,6.0,26.08287671232877,-6.471500000000001,0.079575,0.1816,1.2675e-06,0.35624999999999996,0.854,129.60675,4.0,6
943,british power metal,322363.17647058825,0.3770588235294118,0.9344117647058824,5.705882352941177,12.5798549556809,-4.577352941176471,0.08506470588235293,0.0011003058823529411,0.02762900764705883,0.2441705882352941,0.46129411764705885,155.5735294117647,3.9411764705882355,4
944,pinoy idol pop,229661.7857142857,0.6977142857142857,0.7499285714285715,3.0,11.509001956947163,-6.154714285714285,0.05707142857142857,0.2812335714285714,0.008376265714285715,0.21247857142857146,0.6465714285714286,120.80757142857144,4.0,6
945,sacramento hip hop,295200.07692307694,0.6909230769230769,0.6659230769230771,5.461538461538462,23.007165437302426,-8.187384615384616,0.2566538461538462,0.07794692307692307,1.0692307692307692e-06,0.17923076923076925,0.6228461538461538,120.71184615384617,4.076923076923077,6
946,detroit techno,386534.0,0.7215,0.6592666666666667,5.533333333333333,15.853972602739727,-10.8971,0.07575333333333333,0.06349132333333332,0.6181604666666668,0.16541666666666666,0.34408666666666665,124.9599,4.0,5
947,italian pop punk,194474.7,0.47509999999999997,0.9075000000000001,4.3,22.307397260273973,-6.104,0.05787,0.00060578,0.14456551899999998,0.18832,0.5939,138.41299999999998,4.0,4
948,focus beats,151525.73333333334,0.6472666666666667,0.44786666666666675,5.2,1.3651141552511417,-10.509333333333332,0.08423333333333335,0.6396133333333333,0.7346666666666665,0.17254,0.28737999999999997,105.01533333333332,3.8,5
949,nz electronic,308719.2,0.5253666666666666,0.7995666666666668,5.9,10.231872146118722,-5.9302,0.07404000000000001,0.06319709000000001,0.14107373933333334,0.19074333333333332,0.3418733333333333,142.4998,4.0,4
950,igbo traditional,510415.0,0.5585,0.604875,2.875,27.88595890410959,-9.6025,0.046062500000000006,0.418125,0.0311257,0.13113750000000002,0.8466250000000001,112.281625,3.75,6
951,sesame street,130399.5,0.66075,0.54525,7.25,44.82260273972602,-8.7035,0.283525,0.58675,5.2e-07,0.297,0.8467499999999999,108.33875,3.0,1
952,flick hop,216507.0,0.223,0.0336,0.0,67.30410958904109,-24.655,0.0291,0.884,1.09e-05,0.0856,0.298,86.798,4.0,0
953,jazz clarinet,225561.70155902003,0.5209581291759465,0.3401306904231625,5.4387527839643655,71.85806510662965,-14.585273942093542,0.09658374164810692,0.8391912463251668,0.4765794461469933,0.2621732739420935,0.5293413808463252,120.40013808463253,3.870824053452116,1
954,dutch trance,144253.72289156626,0.5198033132530119,0.8580993222891565,5.641566265060241,6.612015184023767,-7.678770331325302,0.12306829819277104,0.04665019606174698,0.4073984821159639,0.33492334337349405,0.4089868222891566,129.61068825301203,3.908132530120482,7
955,norteno,189394.19376218325,0.685670565302144,0.5745306042884989,5.865107212475634,23.107897140110563,-7.858618323586743,0.07755029239766084,0.3900564346978557,0.006182712588693956,0.15465738791422998,0.8284783625730995,127.53340623781673,3.6619883040935672,3
956,jazz quartet,299808.05244755244,0.541645104895105,0.2853557692307692,4.9877622377622375,61.691215633681416,-15.297666083916083,0.058758041958041955,0.7962860139860138,0.3063470649125874,0.2266814685314686,0.5121648601398602,116.30659265734268,3.875874125874126,1
957,persian pop,252453.18209876542,0.6046941358024692,0.6155138888888889,5.41358024691358,17.32379502790462,-7.672583333333335,0.04227561728395062,0.3939531481481482,0.015198797407407408,0.19484753086419754,0.5631845679012346,116.78713888888888,3.888888888888889,3
958,prog quebec,361374.69620253163,0.42912658227848094,0.4371746835443039,5.30379746835443,41.77534246575343,-13.378822784810128,0.04339620253164556,0.3744173417721519,0.12664279392405065,0.2215126582278481,0.380446835443038,122.21484810126582,3.8607594936708862,2
959,baglama,270085.2653721683,0.49274757281553405,0.4146116504854369,5.11326860841424,27.328572061887666,-10.872605177993528,0.04585275080906149,0.8061540453074433,0.040625129902912616,0.16675663430420712,0.4430747572815534,107.41420388349513,3.867313915857605,2
960,visor,186140.3438077634,0.567081146025878,0.2820446950092422,4.811460258780037,50.85931177677057,-14.001530499075788,0.1190841035120148,0.8010421441774493,0.020061525674676527,0.20325859519408504,0.5726334565619224,114.70397227356746,3.6432532347504623,1
961,russian punk,198208.607751938,0.5046339534883721,0.6971724806201551,5.734108527131783,24.032156737814596,-8.73264418604651,0.0754308527131783,0.17569926287596896,0.13362437233333332,0.2181120930232559,0.579983023255814,124.6939519379845,3.9643410852713177,4
962,japanese electropop,259851.6038961039,0.6094350649350649,0.8404155844155843,5.4935064935064934,11.134282156199964,-3.9643961038961026,0.06080454545454546,0.09493205194805193,0.03989199266233766,0.18982207792207792,0.6704350649350649,130.7222727272727,3.9740259740259742,6
963,kavkaz,213984.9514563107,0.6894433656957929,0.6547734627831716,5.4789644012944985,16.02283105022831,-9.139016181229772,0.17518511326860842,0.26472209417475734,0.00911961715210356,0.19018996763754045,0.6728773462783171,121.89210032362458,3.9644012944983817,6
964,sevdah,225912.7054054054,0.5434108108108109,0.6373451351351351,5.743243243243243,31.279689004072566,-8.218037837837837,0.0622327027027027,0.42160881081081075,0.02923505389189189,0.23289702702702708,0.7150508108108108,121.06881351351352,3.9135135135135135,3
965,irish pop,224366.10833333334,0.5567416666666667,0.5739925,5.658333333333333,4.481095890410959,-7.400508333333333,0.05950333333333333,0.31784464166666665,0.007058703166666666,0.1661308333333333,0.3774333333333333,114.27610833333331,3.941666666666667,3
966,javanese dangdut,282562.3695652174,0.6770652173913044,0.6410000000000001,5.163043478260869,3.547945205479452,-6.591304347826088,0.03220760869565217,0.4221197826086956,0.013180458369565218,0.18112826086956524,0.662608695652174,131.54111956521737,3.989130434782609,3
967,spanish synthpop,234910.22471910113,0.6417191011235955,0.7427696629213483,5.123595505617978,28.777251038941056,-8.214573033707866,0.04525842696629213,0.17000418426966296,0.04620457134831461,0.17051685393258428,0.6177078651685393,124.79969662921347,4.0,3
968,dunedin indie,212028.8260869565,0.5156086956521738,0.6379130434782609,5.086956521739131,29.57117331745086,-10.936304347826086,0.03578695652173913,0.43586956521739134,0.3480940869565217,0.18322608695652173,0.6694782608695652,129.88047826086955,3.9130434782608696,2
969,rap calme,213486.50510204083,0.711423469387755,0.5607602040816325,5.326530612244898,3.8372518870561922,-8.807168367346941,0.20215510204081633,0.43247591836734695,0.00796946025510204,0.159940306122449,0.4391025510204081,117.13241326530614,3.9591836734693877,6
970,granada indie,234558.9347826087,0.4537826086956521,0.7741956521739131,5.891304347826087,20.34282310899345,-6.5776956521739125,0.04598478260869565,0.11273812282608696,0.13475234847826087,0.23310000000000008,0.5724347826086956,134.9923043478261,3.9565217391304346,4
971,organic electronic,404069.1282051282,0.7902307692307693,0.5484871794871795,5.410256410256411,8.993607305936074,-10.893666666666666,0.07445384615384615,0.21464762564102566,0.6616846153846154,0.1475051282051282,0.33719230769230774,120.40489743589744,4.0,5
972,vintage swing,170939.36111111112,0.7004907407407408,0.33442592592592596,5.675925925925926,84.66603247082698,-12.083796296296295,0.14628055555555555,0.9804166666666666,0.37352192240740734,0.21712962962962962,0.7488148148148148,130.28075925925924,3.9537037037037037,1
973,trap soul,219315.16129032258,0.696516129032258,0.5717419354838709,5.311827956989247,4.243069671527471,-7.019473118279571,0.11419892473118279,0.17154763440860213,0.013317365483870967,0.17743010752688174,0.4305623655913979,118.35000000000001,3.989247311827957,6
974,tallava,213977.5,0.7386666666666666,0.7120000000000001,6.833333333333333,10.888127853881278,-6.2635000000000005,0.06208333333333333,0.19530000000000003,0.0005454383333333334,0.18153333333333335,0.6880000000000001,118.67200000000001,4.0,6
975,telugu worship,226378.5,0.6265000000000001,0.4985,1.0,43.99041095890411,-11.209,0.0706,0.894,0.633,0.169,0.4635,120.12650000000001,4.0,0
976,riot grrrl,191202.7894736842,0.5100701754385965,0.8273859649122806,6.298245614035087,28.300408555635666,-7.201263157894736,0.073240350877193,0.06493009614035088,0.2378672284210526,0.15126666666666666,0.6625614035087719,137.10905263157895,3.9473684210526314,3
977,french tech house,409546.5789473684,0.7974210526315789,0.6986842105263158,5.052631578947368,6.470079307858688,-9.150368421052631,0.08213157894736842,0.06056347368421053,0.7625052631578948,0.11168421052631579,0.38515263157894736,125.47342105263158,4.052631578947368,5
978,new beat,266101.77777777775,0.6778666666666666,0.8601333333333331,5.711111111111111,22.076225266362254,-7.6624,0.05624222222222222,0.009600522666666667,0.43287067688888886,0.16823111111111114,0.5440422222222223,125.78704444444443,3.977777777777778,7
979,slovak electronic,312095.14285714284,0.6615,0.8144285714285715,3.9285714285714284,5.658904109589041,-5.235571428571428,0.09391428571428571,0.039391857142857145,0.48125987857142855,0.1612571428571429,0.38171428571428573,136.89842857142858,4.0,7
980,historical keyboard,217854.2962962963,0.37529629629629635,0.1257488888888889,6.296296296296297,58.90887874175545,-25.902814814814818,0.05304814814814815,0.9634444444444445,0.8250788370370371,0.13231481481481483,0.5890370370370371,127.89181481481482,3.7777777777777777,0
981,vancouver punk,221597.0,0.4351176470588235,0.87,5.0588235294117645,22.6262691377921,-6.582529411764705,0.11315882352941177,0.05245858235294117,0.14233447529411763,0.25031764705882353,0.5467058823529412,132.6955294117647,4.0,4
982,musique pour enfant quebecois,83144.09523809524,0.7239285714285714,0.2825071428571429,3.857142857142857,29.352185257664708,-11.165595238095237,0.16803571428571432,0.8663809523809524,0.04206105238095239,0.16413809523809525,0.61095,115.92983333333333,3.9047619047619047,2
983,sheilat,235133.5,0.6755000000000001,0.7169,3.9,2.9717808219178083,-6.8009,0.10377,0.5912000000000001,0.0006501460000000001,0.2657,0.8172,125.9194,3.6,3
984,burmese traditional,164183.8,0.4892,0.072394,1.2,69.23890410958904,-25.1506,0.11080000000000001,0.889,0.22261424000000002,0.10776,0.6965999999999999,119.8854,3.8,1
985,orebro indie,242537.4,0.4476,0.7330000000000001,5.0,10.59013698630137,-6.286,0.04633999999999999,0.234924,0.14988452,0.2244,0.5028,133.9724,4.0,7
986,african electronic,245182.33333333334,0.7746666666666666,0.7463333333333333,9.0,12.587214611872144,-7.583666666666666,0.09693333333333333,0.23223333333333337,0.00929,0.07253333333333334,0.7193333333333333,108.944,4.0,6
987,metal tico,331553.0,0.2575,0.8875,9.0,1.021917808219178,-6.6754999999999995,0.0785,0.00020441,0.314,0.492,0.3095,117.446,4.0,4
988,italogaze,183345.0,0.381,0.891,6.0,7.936986301369863,-4.201,0.0583,0.00136,0.508,0.0745,0.58,185.08,4.0,7
989,deep neo-synthpop,217985.0,0.602,0.863,0.0,11.424657534246576,-7.42,0.0304,0.00312,0.00682,0.0684,0.686,124.99,4.0,6
990,jazz trio,283876.5896656535,0.5014924012158055,0.23474428571428574,4.541033434650456,57.75306241412334,-18.432086626139814,0.046688145896656534,0.828323708206687,0.5745815964437692,0.2343925531914894,0.3931199088145898,109.60996200607902,3.8419452887537995,0
991,french jazz,197177.3245614035,0.5588427631578948,0.37954177631578945,5.282894736842105,57.07437515020426,-13.137190789473683,0.06460482456140353,0.7657846491228071,0.47431257239035085,0.18033640350877195,0.574683552631579,116.02896491228071,3.9166666666666665,1
